sumario,materia,voces,texto,fallo
22779,DERECHO DEL TRABAJO,PROCESO LABORAL - PRINCIPIO DE INMEDIATEZ - TESTIGOS - PRINCIPIO DE ORALIDAD - RELACION LABORAL - RECURSO EXTRAORDINARIO DE INCONSTITUCIONALIDAD,"En los procesos laborales se erige fuertemente la inmediatez, y el contacto directo que tienen los jueces de grado con los testigos adquiere vital importancia a la hora de la interpretación de las declaraciones, en virtud del principio de oralidad. Sin embargo, es importante tener presente que al encontrarse frente a una relación laboral desempeñada desde su inicio hasta su fin en la clandestinidad, el juez está habilitado, en el marco del recurso extraordinario de inconstitucionalidad, a realizar una revisión de las constancias de los dichos de los declarantes, consignadas en la sentencia originaria.",10000002053
22780,DERECHO DEL TRABAJO,INDEMNIZACION LABORAL - REQUISITOS - MORA DEL EMPLEADOR - EMPLAZAMIENTO - PRINCIPIO DE BUENA FE,"El artículo 2 de la ley 25.323 supedita a 2 requisitos la procedencia del incremen - to indemnizatorio al que hace referencia: a) la mora por parte del empleador en el cumplimiento de sus obligaciones (que diera lugar a la iniciación de acción judicial u otra instancia de carácter obligatorio), para que sea admisible la in - demnización agravada; y b) el emplazamiento al pago por parte del empleado. Adoptamos una posición general: considerar en forma restrictiva y apegada a la ley el tema referido a las intimaciones. Sin embargo, frente a los supuestos donde el empleador desconoce la relación laboral, contesta el emplazamiento y no se considera obligado a cumplir la exigencia legal, se entiende que seguir la norma - tiva constituye un exceso de rigor ritual, pero los supuestos de excepción deben analizarse en cada caso concreto y sobre todo valorando cómo juega el principio de buena fe entre las partes, sea analizando la conducta del trabajador o la del empleador.",10000002054
22795,DERECHO DEL TRABAJO,CONVENIO COLECTIVO APLICABLE - APLICACION DEL CONVENIO COLECTIVO - PROFESIONALES DE LA SALUD - TRABAJADORES DE LA SALUD - PSICOLOGOS - ADMINISTRACION PUBLICA - ADMINISTRACION PUBLICA PROVINCIAL,"El Convenio Colectivo de los Profesionales de la Salud establece que la función desarrollada es el factor central a considerar al momento de determinar el escalafón en que corresponde encuadrar a un agente. El mismo establece el régimen de carrera de aquellos profesionales universitarios que realizan actividades vinculadas con la salud humana y que prestan servicios remunerados en el ámbito de la Administración Pública Provincial, Organismos Centralizados, Descentralizados y Autárquicos. Configuran la excepción los que pertenecen a las fuerzas de seguridad y Cuerpo Médico Forense, incluyendo expresamente en ese régimen a los psicólogos.",10000002065
22865,DERECHO DEL TRABAJO,FACULTADES DE LA ADMINISTRACION - FACULTADES DISCRECIONALES - FUNCIONES TRANSITORIAS - PAGO DE DIFERENCIAS SALARIALES,"En la Administración, la figura de la adscripción no otorga derechos subjetivos al agente, ya que es precaria y dura mientras dure la evaluación de necesidades que haga el órgano competente al momento de asignar el destino y la función. No obstante, la precariedad se encuentra diluida si el agente presta servicios en forma ininterrumpida durante más de una década y no se realiza ninguna evaluación respecto de las necesidades que determinaron la adscripción. Consecuencia de ello es la procedencia del pago de las diferencias salariales reclamadas por la trabajadora que debería haber percibido un pago acorde a la efectiva prestación de sus servicios.",10000002065
22941,DERECHO DEL TRABAJO,INCAPACIDAD PERMANENTE - APLICACION DE LA LEY - INCAPACIDAD LABORAL - PRIMERA MANIFESTACION INVALIDANTE - EXCEPCIONES - REMUNERACION IMPONIBLE PROMEDIO DE LOS TRABAJADORES ESTABLES (RIPTE),"Para los casos de enfermedades o accidentes que posibiliten la excepción establecida en el plenario Navarro, es decir, la aplicación de las disposiciones atinentes al importe y actualización de las prestaciones adicionales por gran invalidez a partir de la entrada en vigencia de la Ley 26.773, con independencia de la fecha de determinación de esa condición (art. 17 inc.7), el índice RIPTE a aplicar es el del periodo de entrada en vigencia de la ley. Esto, para todos los casos en que la determinación de la gran invalidez también haya ocurrido antes de la entrada en vigencia de la misma.",10000002122
22799,DERECHO DEL TRABAJO,COMUNICACION DEL EMBARAZO - PRESUNCIONES - DESPIDO POR EMBARAZO - DESPIDO POR MATERNIDAD - REQUISITOS,"Cuando una trabajadora se encuentra embarazada, la presunción establecida en el artículo 178 de la LCT, opera ante la ausencia de invocación de causa para el despido, siendo necesario que la trabajadora haya anoticiado adecuadamente a su empleador de su estado o del nacimiento en su caso. Negado este hecho - la comunicación - por el empleador, le corresponde a la trabajadora acreditar el cumplimiento de este requisito, ya que de no existir conocimiento por parte del empleador del estado de gravidez de la trabajadora, no puede correr la presunción que establece el artículo mencionado, es decir, que se presuma el despido a causa del embarazo.",10000002069
22800,DERECHO DEL TRABAJO,COMUNICACION DEL EMBARAZO - PRESUNCIONES - DESPIDO POR EMBARAZO - DESPIDO POR MATERNIDAD - REQUISITOS,"La trabajadora embarazada debe acreditar que ha notificado en forma fehaciente al empleador de su situación de gravidez. La norma le exige comunicar al emplea - dor su estado en forma fehaciente, mediante la presentación de certificado médico en el que conste la fecha presunta del parto, (Basta telegrama o una nota cuya re - cepción sea firmada por el empleador o el jefe de personal, salvo que el embarazo sea tan evidente que sea imposible de ser ignorado.) o requerir su comprobación por el empleador. Dicha comunicación resulta trascendente pues a partir del mo - mento en que la notificación llega a conocimiento del empleador, la trabajadora tiene derecho a la estabilidad en el empleo que la LCT reconoce durante toda la gestación y a la protección especial del artículo 178.",10000002069
22951,DERECHO DEL TRABAJO,PLAZO - INTERRUPCION DEL PLAZO,"El plazo para interponer los recursos extraordinarios se interrumpe en caso de interposición de recurso de aclaratoria contra la resolución objeto de los mismos, siempre y cuando lo allí decidido fuere lo discutido en el recurso extraordinario; es decir, no interrumpe el plazo si la pretensión esgrimida en los recursos extraordinarios difiere sustancialmente de la planteada en el recurso de aclaratoria.",10000002129
23715,DERECHO DEL TRABAJO,DERECHO LABORAL - INTERESES MORATORIOS - INCAPACIDAD LABORAL - BASE IMPONIBLE - TASAS DE INTERES - TASA ACTIVA - ACCIDENTES DE TRABAJO,"Si los intereses mandados pagar en la sentencia deben correr desde que corresponde el pago, por cuanto se trata de compensar el daño moratorio y no de compensar el daño causado por el infortunio laboral, contradice la lógica del pronunciamiento tomar como parámetro la tasa activa que intenta en su configuración paliar el fenómeno inflacionario acaecido desde la fecha de la incapacidad y a la vez fijar como salario base uno que ya incorpora ese paliativo en el cálculo del capital. Así se provoca un doble impacto sobre un único fenómeno financiero, con la consiguiente duplicación de la agresión económica. Pero ello no abarca la totalidad de los intereses, puesto que entre sus componentes se halla necesariamente la ""tasa pura"" que explicita el rendimiento de la tenencia financiera al margen del fenómeno de depreciación del dinero. Por eso debe disponerse que entre la fecha de la mora y la de la sentencia se limiten los intereses a la tasa legal pura que en razón de la materia se determina en el 5% ciento anual. Desde la sentencia y hasta el efectivo pago corresponde incorporar en concepto de intereses los que corresponden a la tasa activa.",10000002378
24111,DERECHO PROCESAL LABORAL,PROCESO JUDICIAL - PRUEBA PERICIAL - PERITOS - HONORARIOS,"Pautas de proporcionalidad para determinar honorarios de peritos: 1) dictámenes de Consejos Profesionales no obligan al juez a tomar como monto mínimo el informado, ni lo vincula; 2) valores en juego o importancia del proceso para las partes; 3) guardan proporción con los de los profesionales en derecho; 4) pericia en si misma:extensión, complejidad, completividad y claridad informativa; 5) proceso concluido o no; 6) utilidad, valor e incidencia probatoria; 7) regulación a valores actuales; 8) honorario máximo",10000002624
23571,DERECHO DEL TRABAJO,DERECHO LABORAL - ACCIDENTES DE TRABAJO - PRUEBA - CARGA DE LA PRUEBA - RECURSO DE CASACION,"Los aspectos relacionados con la carga probatoria son ajenos al ámbito de inconstitucionalidad, por lo tanto cuando el planteo impugnaticio se dirige al cuestionamiento de la imposición de la carga de la prueba dispuesta por el a quo, la vía recursiva pertinente es la casatoria por cuanto involucra una cuestión normativa extraña al recurso de inconstitucionalidad.",10000002395
23572,DERECHO DEL TRABAJO,DERECHO LABORAL - ACCIDENTES DE TRABAJO - MEDIOS DE PRUEBA - PRUEBA PERICIAL - INCAPACIDAD LABORAL - CERTIFICADO MEDICO,"DERECHO LABORAL ? ACCIDENTE DE TRABAJO ? PRUEBA ? PE - RICIA MEDICA - INCAPACIDAD LABORAL ? CERTIFICADO MEDI - CO La prueba por incapacidad está a cargo del trabajador que sufre el siniestro, y en caso de controversia, el medio idóneo es mediante una pericia médica en sede judicial, no siendo suficiente la presentación de certificados médicos.",10000002395
23492,DERECHO DEL TRABAJO,MINISTERIO PUBLICO DE LA DEFENSA - MINISTERIO PUBLICO PUPILAR - FACULTADES DEL MINISTERIO PUBLICO PUPILAR - FALLOS DE LA CORTE SUPREMA - DEBIDO PROCESO - DERECHO DE DEFENSA EN JUICIO - DERECHOS Y GARANTIAS CONSTITUCIONALES - CONVENCION DE LOS DERECHOS DEL NIÑO,"En el presente proceso, sin perjuicio de que la representante necesaria de los menores y sus letrados nunca hayan denunciado en esta instancia la falta de intervención del Ministerio Pupilar hasta después de notificada la sentencia que le resultó desfavorable, no es posible omitir el criterio sostenido por la Corte Federal en el caso ""Lucero Viuda de Aguirre"", según el cual soslayar la debida participación que le compete al Ministerio Público de la Defensa y pupilar, compromete las garantías de la defensa en juicio, del debido proceso legal de acceder a la justicia en un plano de igualdad y de ser oída, tuteladas con relación a los menores por la Constitución Nacional y por la Convención de los Derechos del niño. Consecuentemente, corresponde declarar la nulidad de lo actuado a partir del momento en que debió dársele intervención al mencionado Ministerio.",10000002364
23148,DERECHO DEL TRABAJO,INCONSTITUCIONALIDAD - SENTENCIA ARBITRARIA - DERECHO DE DEFENSA - PRUEBA,"Dentro del concepto de inconstitucionalidad de la sentencia pronunciada en violación del derecho de defensa, la interpretación debe quedar limitada a las situaciones excepcionales de clara denegación del mentado derecho de defensa, o bien, cuando cabe asimilar la omisión arbitraria del examen de prueba fundamental a la denegación de ofrecer y producir en el proceso una prueba decisiva y procedente, o por último, cuando la prueba es interpretada de tal modo que decida el contenido mismo de una disposición legal, ya que los otros supuestos de la llamada sentencia arbitraria tienen en el ordenamiento procesal otras vías para su corrección.",10000002223
23149,DERECHO DEL TRABAJO,RECURSO DE INCONSTITUCIONALIDAD - DERECHO DE DEFENSA - AGRAVIO CONCRETO - REQUISITOS,"Para que sea acogible un recurso de inconstitucionalidad, fundado en la privación del derecho de defensa, es necesario que se trate de vicios de tal gravedad y consecuencia, que hagan imprescindible por razones de orden público, su reparación por la vía de ese recurso, de acuerdo con ello, no basta una enunciación genérica, sino que el motivo debe estar claramente explicitado y encuadrar en alguno de los tres supuestos de indefensión contenidos en la nota del art. 150 CPC, vale decir, que el recurrente no ha sido oído, no se le ha dado la oportunidad de ofrecer prueba, o se le han negado los recursos procedentes.",10000002223
23150,DERECHO DEL TRABAJO,DERECHO PROCESAL - SENTENCIA - ARBITRARIEDAD DE SENTENCIA,"La arbitrariedad se configura cuando se afirma y se rechaza a la vez un hecho relevante para la solución del caso, o porque niega en la conclusión lo que necesariamente se sigue de los fundamentos normativos o fácticos. Es condición de validez de los fallos que sean derivación razonada del derecho vigente con aplicación a las circunstancias de la causa, por lo que son descalificables por arbitrariedad aquellos que contengan una contradicción tal que los haga ininteligibles.",10000002223
